Na I;Na II;H I;O I;O II;N II;Si II;Cu I;Ca II;C II;Type
159978.9277;608.173975;15298.8936;10628;2666.981187;29751.95981;8873.755455;14965.54578;72796.23709;0;6
4435.768848;15046.4446;26551.29818;6870.43294;78412.0215;161866.0981;22396.77204;35639.01281;162183.4072;0;6
11159.15464;8214.423424;15111.38286;5277.42279;26534.85878;56621.60778;43975.00536;16082.20332;166.9073053;0;6
34106.32881;38602.0628;1122.510024;10893.78212;28656.12751;126029.9543;15525.43809;16536.25837;100629.1447;0;6
101270.6931;15529.80973;36034.17378;1536.932921;49465.97787;17444.85997;14436.44808;24311.38264;75327.81036;0;6
140032.4301;27085.09445;31593.38996;5651.567602;28000.26236;8462.607556;40654.77123;4372.130396;41141.27754;0;6
40868.32992;1236.561101;17870.38032;6221.547866;74252.5919;100812.8829;23403.06384;33865.11146;45097.49474;0;6
85649.10112;2949.440566;2013.958145;10360.91379;433.8607972;23023.31063;20932.03196;5287.24698;20868.66435;0;6
181357.6536;12025.20468;7663.783728;10932.86282;92842.40335;36129.09755;80434.47111;13599.20401;27380.76396;0;6
39759.02252;3083.595156;16239.47277;8040.252706;3281.906991;7731.174825;52684.16031;7302.478669;106865.9597;0;6
64035.97627;1049.552336;6407.346004;5920.887486;24667.13253;112485.9253;798.0723744;24405.27575;2464.863972;0;6
88425.87023;37866.54;34024.50466;9297.345929;23361.01476;54488.25194;6147.291467;5849.315655;45711.24664;0;6
41115.70775;4544.812236;9749.852186;5618.304216;48117.31949;23261.61902;24846.92482;1392.264317;62865.48256;0;6
12188.31326;38758.38982;35998.3762;2248.032236;72140.23825;79488.93348;8793.084187;9403.544524;71154.74469;0;6
65831.29466;7117.403036;9806.675924;4464.676403;101838.9239;40348.39048;28152.83926;20622.30012;77445.30967;0;6
65788.75601;8906.20518;2575.020186;4478.743023;48056.95409;113871.0013;43355.64762;1164.669474;17758.18796;0;6
26782.22509;191.1552657;18618.28844;18559.8125;65994.03252;92459.77679;20375.76324;50510.46421;19756.72938;0;6
36117.9482;5527.851375;18792.0692;1020.519787;52958.8237;60122.62474;24239.64117;3290.179283;29213.80146;0;6
176049.3598;7685.784999;32908.17454;3510.228902;40121.76665;47198.60063;38158.63202;11248.73654;2658.095666;0;6
56990.99088;12264.53946;1085.429098;13382.17703;8959.736294;88071.17259;22999.63356;384.0400292;39240.54616;0;6
83337.83008;2556.458442;5503.229177;1707.316178;11994.39817;87517.88985;18179.75556;3065.814512;74789.31037;0;6
155405.8925;14553.92214;6949.352938;6988.870131;68928.42043;42834.83025;6874.266061;20786.08849;31950.35369;0;6
25708.53;3742.884171;36484.32918;2051.458602;51710.26541;138529.328;29086.87185;34174.7648;2685.051473;0;6
131375.8616;27323.67694;3694.30969;15298.4531;41938.70213;40278.33906;60879.22319;24840.54421;2054.825275;0;6
34225.7036;6076.800715;5308.462193;6728.101824;2216.007596;17591.80682;28409.92253;53674.31095;13306.47848;0;6
4066.277061;8979.196605;25523.02559;10400.56225;44566.8996;95731.6285;39365.88694;34093.26628;6934.766225;0;6
65438.91773;17128.86751;19354.16213;10682.92621;56329.07458;31052.22567;117374.4351;5710.913236;96921.76593;0;6
87396.01983;18328.33571;17314.27826;1572.206884;32017.35151;194288.0679;9683.813425;3918.668296;71158.50596;0;6
12843.66605;27233.74866;33162.97313;3630.37319;8968.794961;15204.66002;20780.8501;8971.546415;16676.20894;0;6
91747.43097;18595.30712;26129.30945;1830.153831;14711.18992;9440.051283;41553.91841;30845.27602;15684.93392;0;6
68971.01571;13418.66955;31035.66836;10297.50857;1990.035486;21879.06823;4869.35708;8525.746144;42944.77973;0;6
15991.94449;18650.68971;18937.27621;174.9847576;49302.21536;48316.47038;36367.99922;44237.65036;40374.50002;0;6
43841.87086;18720.28339;14818.197;13106.41592;21900.43937;66962.37824;35303.46498;19383.06775;6930.787858;0;6
14828.2308;10532.65932;765.7053377;11822.75795;6196.078324;38307.68792;78493.91028;32626.23675;83328.16871;0;6
55150.82789;20725.64234;12558.35581;10090.06853;17660.4177;189986.9345;38773.4703;6019.02639;70733.25911;0;6
137123.3756;15621.62007;5705.401115;16607.60549;51547.73059;42246.01253;2139.314632;8792.947111;50058.92771;0;6
2211.993788;5823.619181;5102.854452;10273.60535;25123.01012;46731.56042;98546.51555;44796.1302;22897.85121;0;6
186580.1074;14841.59005;27576.7036;12808.22564;42457.45005;117464.9988;13319.59761;53639.02996;46460.51292;0;6
27579.05455;24233.41377;23171.7437;3848.672361;25174.92151;34337.01646;56188.46344;12329.90815;139760.9506;0;6
73043.57896;10946.94398;7669.436731;5895.391456;41023.20745;126570.2633;58816.255;875.7212869;93109.55451;0;6
154990.6901;9827.209015;12763.28008;616.4842792;43999.89265;118372.233;26806.38842;31856.6993;19976.54725;0;6
62951.73813;15238.35384;1781.085583;6706.377831;6273.563377;19750.9164;57304.94111;22296.67751;104164.284;0;6
86959.64812;8938.001728;18446.49151;6655.260213;17818.00862;80286.3992;5786.17221;32736.45138;35041.75936;0;6
49704.49505;32657.84077;17625.5506;2308.048535;46038.67178;58952.34043;24774.50656;45886.44121;38360.23563;0;6
124565.7762;18940.75256;26852.0036;5400.79337;42281.3511;103764.5561;4216.715863;53614.71369;12.09737233;0;6
7409.250509;18731.20433;21854.32101;2717.626716;28328.61461;66999.02799;3498.627695;51935.70675;7516.786758;0;6
100401.6023;7381.380542;24095.72665;5296.374183;21888.85731;99834.71738;14699.10542;17727.7861;39715.7076;0;6
43482.48148;15220.76073;8764.454809;3234.77943;23684.61341;75755.52608;61546.25145;547.4510677;49652.5098;0;6
12178.8091;21983.06204;22987.41158;5876.342882;14477.84598;9408.009341;4587.763551;50088.47674;5185.524607;0;6
22367.33925;20138.46434;20383.51841;1515.199578;52202.58254;63512.99726;16379.1186;24265.47436;100935.5221;0;6
23656.63947;28072.01627;15156.8561;14884.85083;34474.93209;66397.14874;47574.48302;30624.55891;50255.06114;0;6
11676.44628;15696.87825;29099.75069;3844.559267;25064.7475;51966.18841;51609.14647;30799.31189;65142.8729;0;6
252932.6108;16466.53392;9680.841853;11166.68012;16324.97931;68879.01774;7090.743132;1539.878401;27223.21539;0;6
68762.19451;21927.00499;38322.82206;4693.17157;13522.33708;105307.4524;44258.67952;10536.0366;47481.68921;0;6
56051.27306;4187.430683;5277.218575;7791.910999;57420.8221;63717.14048;831.7438311;41011.18123;33860.6597;0;6
98812.62343;23141.41792;245.9008772;9536.290451;42515.87263;177182.7835;48270.02248;46082.64506;3206.902325;0;6
133585.5544;26680.45582;7696.758781;13380.403;38101.03193;30086.02287;4801.466012;37743.20571;30066.9484;0;6
45406.00827;7004.361035;43465.41291;15050.70313;19765.42189;22377.29838;37499.21366;118.8287594;54283.42553;0;6
156912.9424;3011.956372;15903.53194;9618.808128;50332.75326;74158.41091;13139.73584;1603.312067;13564.64682;0;6
128644.6449;10602.09967;34635.28128;5130.349364;33759.47844;130166.4415;56134.85072;13320.47045;120330.8986;0;6
97502.33067;3646.489881;25367.02849;2229.711062;33341.67354;16654.43893;73505.09165;5249.859803;89125.57237;0;6
144835.3465;6304.815947;1329.031134;10157.15764;81105.486;51763.69433;18747.09128;8300.303156;70985.282;0;6
10300.45737;20452.34019;21183.89622;16873.15891;19684.77441;66038.12782;50230.65178;14331.12179;116384.6321;0;6
16009.31273;32673.77424;686.86704;3958.366537;32951.72023;66712.74954;23985.05912;15249.19293;733.1237033;0;6
109309.8471;34667.22461;9693.938395;1386.678222;29286.86965;108013.1768;55824.28448;15682.58457;20859.49945;0;6
63811.9286;4601.7443;18840.56215;3813.303184;26859.16342;3267.524775;75869.5631;18432.607;128682.1711;0;6
130816.6753;20324.18927;25460.81623;5032.132724;35940.54511;37036.84664;3785.424878;5887.684869;2925.177814;0;6
42352.90641;4953.55802;8867.144296;7551.828797;578.9152633;30783.44907;12331.17243;10473.14114;86305.2016;0;6
3731.044279;19155.82097;4692.980816;2315.796257;7603.214928;69883.7498;36921.57168;19831.38427;14531.74225;0;6
17931.65301;16193.45384;19501.21527;235.0377856;42377.4966;23113.33529;7881.949011;33598.68244;67293.89332;0;6
31901.63806;28481.65803;11369.54736;5098.026253;32668.80709;66078.58263;18877.50881;23952.56392;20099.50555;0;6
169392.5105;22151.61061;5475.481988;6764.706989;9090.99003;85919.39164;2048.154977;35731.21714;69699.66597;0;6
5883.201208;20176.55372;31196.96295;13134.57433;25815.21273;131179.092;33095.57025;9588.275543;33090.53099;0;6
77064.13856;9123.269871;26151.72512;9012.778416;6244.126487;61241.50278;1952.178258;38771.3519;30417.99436;0;6
137630.7468;7672.05253;567.5257481;14198.7671;51768.27434;153526.9868;23732.96287;49071.80026;19952.39312;0;6
146529.0272;12244.8732;13476.12744;20917.01481;41306.81607;107378.2858;31956.74008;17178.87272;139859.9221;0;6
146445.3695;12840.44244;2735.415153;1809.970723;37585.82019;91733.59898;30784.05053;6213.368836;91333.30103;0;6
86282.60053;10430.13577;5031.189625;4758.279329;8801.948105;62108.03127;27473.20134;23914.74549;73307.29083;0;6
60263.86404;22381.83951;22760.06127;7262.603876;42162.38554;84147.04519;10413.10014;13629.59701;110228.7463;0;6
95147.96193;12633.62499;1527.844269;15704.40288;48160.55115;16471.21677;14135.57298;39000.10391;14876.02046;0;6
160883.6832;15003.44942;20409.34095;4454.587976;67327.67149;87201.17053;1228.725452;3217.18931;11331.4966;0;6
91557.28584;6241.410835;694.1660471;4005.208693;36001.14826;37097.15803;7915.074527;14322.39082;21487.63462;0;6
137764.834;22919.01396;19694.12822;17691.02448;39985.3288;96177.54489;30669.27711;22797.24903;357.7366164;0;6
132882.1143;26449.64444;5919.129439;9029.7627;11464.44853;31310.89411;41625.03291;24630.58533;57620.81367;0;6
6604.46669;11557.69335;7501.08596;721.3769204;5775.226481;99371.91977;50638.79522;2681.937688;1573.410938;0;6
22529.19543;4999.229993;4506.660144;2286.04666;16991.45104;48183.6277;25327.09914;35816.86917;49930.18141;0;6
121181.7595;14443.47895;18966.51623;22506.55081;56260.5589;90005.96856;13178.82045;24804.822;32224.65529;0;6
97244.98682;1455.829685;5965.684703;4577.65818;34217.23476;64896.87934;46185.65876;22517.6866;112212.9184;0;6
44312.13851;21573.92738;14959.09983;2833.860535;9062.817369;80674.27629;12337.39469;7567.355795;35914.54451;0;6
102327.4694;1059.516775;19399.02541;8903.052457;383.4953774;18121.11358;9270.217197;24245.03214;22090.82731;0;6
82647.14295;5831.124384;3566.598814;3283.284515;46039.17411;8464.785596;39420.59429;24856.4958;25437.98157;0;6
82181.82849;11209.09675;3344.90991;9895.457348;22637.2576;3345.267173;47927.14283;10409.87054;101912.1217;0;6
99843.90434;26874.63845;4806.671699;6429.535693;14355.59429;3117.412506;5242.106165;42318.97805;59583.86421;0;6
131929.1151;19358.57224;18547.44778;442.0602083;52671.29991;98888.53213;60112.74199;32283.89318;81863.23115;0;6
203253.6869;13500.16586;15913.31077;15726.85549;7978.524377;122228.2836;60947.19605;5216.550325;85433.77144;0;6
59686.02051;40492.96876;12993.12985;5962.142074;21354.18605;17105.28318;21397.77627;3106.735748;38162.80472;0;6
62252.8643;7690.254446;4374.846456;14847.81449;29222.35595;99227.54011;13982.23532;5082.281142;49107.39505;0;6
9113.84712;4061.480359;23607.80732;18710.33128;1865.142147;94728.96007;35574.11889;4630.129874;193222.7272;0;6
219364.8424;10516.91282;37502.72816;1280.198162;22008.6637;70012.62985;45521.86491;63291.16569;57945.2301;0;6
39032.2718;5973.003532;1203.700393;13116.27878;57024.66386;73543.0252;71200.96608;39791.3776;27524.83;0;6
43369.72408;35658.20427;19942.78606;18070.01187;41938.58809;102248.0378;10462.67809;4880.746783;59296.33051;0;6
99541.28511;2431.739503;24322.15845;156.2095511;70026.26857;43321.80412;46233.41062;2854.589238;72325.53404;0;6
58094.73034;27252.0761;14738.01003;802.029009;42889.50041;60575.95303;45857.65827;21280.40587;107708.6971;0;6
71689.72442;27741.25879;45059.62993;6766.421612;36639.02231;50981.38572;42080.55007;9893.579193;21168.00514;0;6
189753.5816;5579.918132;10947.03444;6980.727132;58354.80603;39939.03424;39642.07593;13949.02391;71862.43923;0;6
158399.8544;2261.947473;15562.84894;9224.245328;20045.62914;63721.64692;51126.76635;34667.10396;78371.35115;0;6
225055.248;10982.65109;3139.007972;4646.801307;97100.19583;63297.88378;27281.79879;33926.63325;102673.0715;0;6
56110.38228;32643.35432;19532.6211;11048.9878;907.1084831;43869.02918;41830.1172;5707.807906;19654.16658;0;6
28652.21946;20368.82349;7111.403542;15519.60261;37267.9231;41410.42484;13279.79641;22507.27466;40971.14666;0;6
127211.6744;5065.863882;26321.00607;72.83107203;3561.405026;13621.12003;44954.45719;1511.998241;27672.15402;0;6
54367.33866;11142.13522;957.4099434;5719.027615;23418.74385;62.54315652;64548.98734;4631.419515;158581.1952;0;6
2303.629445;28631.81389;20273.56364;15563.44089;30057.0249;54047.77733;29754.57405;33705.24747;106237.5093;0;6
71197.11263;10870.64131;21403.28623;13682.60589;36045.88251;79883.0834;40044.70764;13953.35989;48147.47492;0;6
34547.18121;30174.62849;28868.84089;953.4726233;81669.08129;83473.37585;27094.49731;14722.63178;44530.66694;0;6
7088.108703;21599.31416;9598.418795;553.9891697;74844.33663;132582.2305;37589.29242;3739.107459;72912.97762;0;6
20741.9614;26682.8631;26109.43954;1838.655444;62093.93914;96398.43014;36066.03828;10695.66726;33793.89196;0;6
13754.84387;752.6759794;21974.51932;42.18535171;40856.7072;27585.19047;29465.46054;7742.091702;81574.77425;0;6
70977.45214;21720.70859;12456.86725;5336.221773;17969.27059;90335.2841;29478.53654;37495.25568;104086.418;0;6
108420.0415;14145.6223;20430.69889;11563.39876;17596.80682;79552.96086;7146.628073;9173.026914;90124.0144;0;6
182426.1535;8782.400085;27897.7729;8080.504603;13328.97428;83463.51785;4151.091696;21319.33587;132148.9641;0;6
175595.9154;28516.53661;8686.656204;16739.45301;40706.88324;77277.10342;27938.08244;32968.87491;113068.2314;0;6
60859.8115;8828.882753;19145.86126;10045.28746;25955.28552;28985.11733;2368.912752;23161.13448;50082.90945;0;6
20139.26632;26806.97642;19877.69894;18142.53563;21536.49871;98308.41557;52891.6149;22492.25739;8055.942389;0;6
11993.33736;5687.050501;41760.97246;10170.24816;50995.57596;123536.3937;10705.1128;22027.67246;54816.61642;0;6
188712.3449;24562.84952;27889.50462;4766.604251;961.1951427;34475.68637;35548.0201;18617.77682;79873.65569;0;6
48450.66988;4297.035967;3199.808892;9841.602058;42153.23094;128506.9646;12631.73793;10852.5178;56591.30059;0;6
123581.8002;8231.767417;16407.34758;10797.34716;50462.29848;57918.68501;12473.38534;24476.12088;65098.48575;0;6
103832.9923;12630.90923;11644.49939;18238.86047;36463.03901;98225.47007;8314.813804;66921.40561;53983.07986;0;6
49792.29512;2399.126798;15904.73944;2857.110182;47477.09902;32961.71873;14630.62473;10188.538;54209.28538;0;6
17872.66204;37842.85735;11071.58576;3817.715392;58917.27077;78648.13334;52987.13368;2405.636262;139100.4926;0;6
65600.57962;13781.02007;18186.41203;293.8377906;1475.730514;77697.63412;21611.0524;9207.496249;44060.62858;0;6
49060.01803;14581.61607;26111.10466;12629.61665;2492.734587;54682.90765;45907.21748;3581.484297;47133.90432;0;6
65302.06611;29240.20877;1368.37238;13082.28384;25984.94789;148375.5108;48069.83451;46834.44838;6960.457654;0;6
59153.15207;33319.97218;17428.14233;16932.83491;7767.836269;65715.98292;46202.33675;7259.359947;12867.45971;0;6
68994.45065;23675.96369;26257.95201;9426.03888;2976.819266;62474.22499;37000.06966;11763.38632;13350.45088;0;6
88741.98775;12299.57868;19017.24793;14220.92057;41705.23246;144625.3988;20152.25731;41200.82182;56257.17443;0;6
81336.29342;21350.90271;16315.18433;11955.5802;43003.99498;32510.67137;47473.09223;37717.30411;73221.65929;0;6
125399.7798;22681.29978;2262.551329;12077.51672;19733.18435;61457.97789;37479.80763;28718.90596;121802.8036;0;6
9501.480711;11589.38203;25427.98498;14255.3906;59965.77305;2628.108372;20854.60014;11868.71308;91505.90471;0;6
89316.78252;473.8557619;19267.66682;4659.630843;7292.480835;131384.0918;6950.893031;27295.40273;57910.01963;0;6
77605.92724;42762.58783;277.6565002;10160.10182;8456.354018;6376.38296;55958.80503;26721.95692;48556.26628;0;6
91487.59332;458.5416961;15440.63322;10912.68308;39983.68676;79117.30938;45847.98306;40635.70434;48331.189;0;6
77608.91674;10425.23933;8521.743318;3903.783229;30555.50231;49039.34557;2714.128881;25062.61207;31895.82296;0;6
29523.11274;5562.844729;41722.56551;3161.925225;961.6946553;4413.591342;32090.67695;27913.37479;2073.673708;0;6
40396.62616;3869.571226;23628.16479;6729.067045;45676.90176;53340.1525;37953.63781;32478.0917;42462.15426;0;6
24286.61937;12269.69169;3208.962196;440.0847958;35077.0333;17562.46275;265.4302646;34533.28005;46649.51352;0;6
157369.9975;13492.45091;11494.79724;6647.419862;66253.66625;1189.259693;91844.32796;20116.66541;21252.63645;0;6
133244.9806;33412.35903;3021.208438;12415.41227;40297.3787;172597.8138;17499.92644;27678.43478;34177.35024;0;6
38702.43723;18373.1701;12880.61438;1017.69995;41946.79867;29134.61523;33291.26865;5429.449701;87364.09049;0;6
41449.00996;3876.043578;9530.93651;10985.13267;14521.08594;87503.04524;32338.94221;8101.95178;55083.89926;0;6
19335.62513;8379.089551;8088.493074;19169.20971;33980.4551;78110.13225;4902.602341;14955.10046;65107.2807;0;6
59575.74193;31498.77198;13566.91111;11229.08683;36372.6928;5908.417481;21723.27605;35193.77663;126682.2817;0;6
120285.3618;6680.338486;7845.913154;5969.05696;26491.84659;83375.48614;395.8671513;56290.34921;11603.63735;0;6
156104.6504;11181.70021;11511.45146;20952.76945;76566.59099;2822.885791;34668.31835;19055.47593;52748.61188;0;6
16811.08395;7984.589273;1416.313329;4272.419149;15531.55794;52046.59007;7658.018569;34742.67394;40575.93264;0;6
43516.84801;8535.144724;27519.50008;17029.57701;63717.63186;18273.27048;1096.430664;18199.79001;107161.8115;0;6
148404.5406;11652.80545;19909.24629;7466.409165;23933.5347;57724.37836;26696.24801;14828.82797;61250.70753;0;6
83458.68019;9435.68021;25567.86927;11698.84662;47355.26375;76595.23292;33517.17601;7522.754481;73392.1626;0;6
133321.2218;9290.103365;24319.62001;19931.72438;25950.64546;72505.65604;9223.049116;42944.15101;67851.70702;0;6
94036.83158;15308.6442;3303.81851;3208.122992;6946.546865;119882.2036;7975.285971;10059.32199;70238.73626;0;6
91949.95503;14835.69199;4964.620838;14618.55455;12776.11765;61883.05503;11773.13877;12760.76257;37402.64863;0;6
